dates,1.1.1,1.1.2,1.1.3,1.1.4,1.1.5,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.3.1,1.3.2,1.3.3,1.3.4,1.3.5,1.4.1,1.4.2,1.4.3,1.4.4,1.4.5,1.5.1,1.5.2,1.5.3,1.5.4,1.5.5,2.1.1,2.1.2,2.1.3,2.1.4,2.1.5,2.2.1,2.2.2,2.2.3,2.2.4,2.2.5,2.3.1,2.3.2,2.3.3,2.3.4,2.3.5,2.4.1,2.4.2,2.4.3,2.4.4,2.4.5,2.5.1,2.5.2,2.5.3,2.5.4,2.5.5
8/24/18,733568.001,988003.1461,1136235.74,369583.7074,801464.2464,699656.9452,550021.4336,930009.6362,546828.8036,945558.641,409352.6626,633735.2618,683020.7562,1051582.545,1051203.298,549464.8654,829507.1223,522997.9997,931177.5288,1086131.145,749997.6201,698670.9111,470913.0375,659888.8939,1115135.684,288349.9394,976658.7288,1092382.577,297657.95,530259.2974,664632.5959,1122920.161,867911.6686,769454.2233,604511.2685,410809.5325,634186.6777,930338.1379,304014.6959,661113.1238,512404.4207,875469.8149,1024702.348,416233.8686,905175.2629,378006.1555,305390.9117,978450.752,346796.1091,499402.8268
8/25/18,921404.2444,953255.3443,1001286.986,479748.7053,590588.4491,738057.033,465687.8725,643078.3277,573506.8142,594450.4789,421510.358,756211.8339,899139.4315,950559.4691,1059364.302,538059.6522,903729.9915,537253.2374,655260.3601,754446.8268,865123.6739,853576.5785,468362.5035,837108.1921,625961.2883,502502.7816,746139.0287,557646.5754,428195.6925,359258.7855,801351.6475,592122.2505,999693.2951,714673.7879,1094249.868,332959.1111,993907.2217,1129008.967,338667.7599,647819.2714,505525.5047,708930.7892,762634.3935,249601.0079,922079.9891,440603.3147,437820.4787,789073.3392,257621.1894,478256.7809
8/26/18,805254.825,984199.4184,672357.9402,265108.422,591381.1002,691802.6789,325005.249,625623.3026,780406.5848,540275.2061,325162.4432,877951.4498,689693.4139,873857.1564,948132.9623,1024121.632,969455.7982,264008.932,1022225.927,901667.353,561901.0389,1110205.778,458682.1497,821708.6642,792026.7939,279477.9205,832505.0498,786450.9933,341296.8128,344953.6276,587650.1462,1133015.222,1024739.604,530037.3188,788042.53,368022.5464,743561.6469,934807.1817,482312.8585,824219.3936,436331.8327,913690.1222,756667.4817,470125.3238,645049.2245,511994.3427,252453.3025,633559.0331,261038.1816,365957.5048
8/27/18,774595.3466,1026729.846,772351.3029,280672.539,754166.8787,952594.2602,416509.7767,530062.408,729465.3949,834323.5224,336665.8406,915791.1123,804378.1404,875319.96,620359.2273,838101.9343,677303.2246,267155.2383,1076664.636,793525.6065,800043.7619,1050828.284,250742.7867,588332.7299,525558.262,404733.7899,924951.1105,537048.2267,383250.2719,373790.7663,1096724.928,917672.0434,983991.2615,573119.1036,975527.5252,428155.2469,762694.7737,1121397.733,496734.9243,1110787.514,320405.3126,783919.1045,573730.1229,231368.855,980402.4542,404197.6452,360239.9522,818834.6711,482902.1123,417558.6867
8/28/18,580372.0992,763211.8597,1011084.074,304187.4567,814802.3071,1010344.436,328470.1194,846914.6517,519081.1033,909012.2036,442139.929,1001268.131,596002.1904,1118560.618,1115539.453,1145457.781,795036.737,302237.204,804807.0743,714004.2399,633505.6431,626252.4208,386845.8279,972010.3958,1110158.056,296632.0688,897811.3688,587591.4663,383638.6991,286231.8516,806681.0529,871661.3262,780066.0675,705194.8476,829790.4332,454696.0378,1027980.337,1090166.645,389262.488,567377.9187,419241.3429,822402.0167,790488.4205,233776.4616,907650.6256,414740.4465,279120.909,544818.535,493827.8266,422063.6448
8/29/18,662592.0616,1018073.936,722947.5796,224717.37,696140.9493,1101445.053,306670.4711,623227.3637,972618.1655,597178.5469,333270.4166,1145395.134,610974.7492,761710.3644,665428.5721,1114728.476,672176.1194,356462.8235,1137309.813,1006090.766,1039102.466,1031495.879,250229.2695,772471.5722,624555.3887,304625.9024,704389.7652,568057.3663,390169.4401,434192.0792,947107.2541,995858.4704,752063.0169,785566.9784,678825.7283,420590.423,895825.2446,875070.731,390525.7477,856597.6303,424371.784,946788.3875,1084451.796,249380.939,585047.6752,401976.0242,485004.1571,585291.6521,410329.3981,314682.5825
8/30/18,1083360.267,936408.2024,674893.7587,283191.7997,931785.0341,620549.7764,387692.6176,918519.8604,560714.1404,807173.352,321617.3099,975246.897,526882.6218,658100.3846,855308.2215,670218.5228,1075634.62,379365.0043,943373.7306,629660.0875,684876.9004,601678.4987,303566.9826,1022306.144,1106763.614,434395.4819,827950.6121,1093861.779,219780.6725,369595.0781,824188.5989,761720.1885,806701.23,1059410.362,525037.133,462130.8326,992072.766,861890.5355,350371.7777,547457.884,441469.6786,570381.2872,942495.6101,326795.6234,753119.1041,451558.8862,316854.7018,691838.7257,246159.3906,466289.5372
8/31/18,937837.1885,701985.7782,934676.6349,404936.0388,596233.6605,843541.9738,320846.51,784869.3941,804809.3414,941659.4687,414447.5229,592297.2701,697991.9547,938494.1541,881827.2333,919463.651,688583.3699,305298.0889,1020323.761,723897.7559,773991.2421,882906.5583,347811.9063,669897.5781,902716.9034,309564.5302,615498.7322,840456.8388,354813.7964,356797.4747,1052547.76,1143373.19,978266.3996,794895.4594,647280.648,249274.943,1023289.798,1064231.032,281388.2795,643955.3902,252016.6041,814993.6875,946354.5794,349072.9852,991677.763,265691.0752,252306.9514,694859.4753,258569.8827,236946.2909
9/1/18,640145.0501,701825.3436,524484.1136,270730.4158,526818.9921,650088.631,298188.0643,608946.4193,1005478.537,1083229.191,388138.8573,591300.7318,513791.0697,547096.4339,529787.1451,611236.7873,714145.971,236749.5109,518185.2239,1070258.475,758614.3851,789824.3514,396208.9206,1050637.092,587340.2346,353877.1806,853409.3048,544053.9203,232744.9943,225555.6965,1084237.556,936949.0551,742993.6646,657002.205,1135635.414,233180.5935,661104.6222,689245.8521,227922.4655,676590.4129,365096.2202,1030861.169,851347.1575,457075.139,812168.2479,307009.7292,383720.0825,1121707.418,303551.854,320254.4461
9/2/18,764783.2193,881434.4596,940026.5197,299068.6467,763553.0949,717512.3388,321852.0294,553512.4567,699199.8616,646385.0332,281515.961,704844.3551,880522.0682,890645.9585,952476.6359,1084682.246,1121683.425,242226.2885,557823.1441,965660.6476,1108700.693,660815.0767,231978.5533,544681.6782,924412.8272,250549.3562,620398.8258,715098.2632,428222.4821,296908.9532,1039013.671,1095603.586,911247.0656,517569.1415,537193.8118,293787.6997,666742.8056,786317.0837,253422.2917,987034.9465,368574.4587,974830.5076,975872.2744,258215.577,752487.5677,302554.6482,347958.3881,578344.3739,350470.1565,316313.7458
9/3/18,791469.0892,1023699.424,559429.5303,341389.3654,943164.3268,753869.6251,369220.3248,1012125.086,512977.3346,568109.6606,397083.4323,1134652.214,544230.1111,704180.097,739665.0439,632397.6772,758535.7926,352447.3734,799142.2147,959898.9832,952414.6687,778739.3272,280881.235,915275.4999,650616.4479,233290.0756,799184.8361,929127.2838,311485.5339,342415.1477,882522.7017,538740.1578,668686.9885,1041653.587,922818.4566,415025.3751,947465.1524,885828.916,294535.8181,1003720.52,404471.3561,1138774.921,899201.0964,257163.7426,799910.9858,287106.9301,253099.1655,611805.2229,346064.8575,316837.5294
9/4/18,625877.1036,941105.6935,722785.4069,391387.6668,1131433.434,1121455.166,353160.5042,738625.8465,1119664.654,1053532.018,367225.7408,646405.5126,855415.5305,1091791.017,763971.3735,563889.5435,1030068.253,349649.8711,865251.3112,801888.4572,750811.5819,637030.7074,350531.0699,703610.4522,759791.2328,367118.1057,795738.3265,1111025.861,409374.1131,410524.9659,934246.9453,650462.8524,879923.2535,1066709.871,852369.9941,389104.7229,636117.8626,979254.663,207276.2235,580571.4144,201697.2875,851843.0084,1034217.713,349081.0644,599408.1945,217651.9897,376619.9569,1036548.699,362684.9896,293649.9666
9/5/18,954054.8345,997302.1549,680872.6861,203684.689,736420.759,708757.6589,261279.9328,516043.086,789244.1646,998027.9267,207000.5702,877522.9694,769755.1798,555824.1353,1026406.446,1039559.171,964775.4614,223760.8357,937077.7126,1142409.146,676190.46,951974.3615,387504.0239,660832.9112,568452.9361,367080.0735,530513.975,949698.1251,265353.3811,265013.086,872353.5829,974891.4169,837482.7535,699473.9153,981290.8521,291531.9467,1006011.304,698582.948,322635.9429,852865.316,373665.7912,911804.6569,755668.903,205030.2537,991716.228,262136.9618,190962.886,562501.2516,246099.1824,322831.3981
9/6/18,548551.2649,996803.7724,609085.7321,267146.6329,910757.2224,817274.3825,392206.3963,736348.0231,1064746.153,928099.6863,395497.8141,1108827.235,805490.6782,557650.8829,773067.0996,1037582.645,800229.3612,264241.7204,1062797.436,851377.7255,736217.0985,1071600.443,186049.3102,713684.9577,796581.7605,293747.5208,906774.6211,711831.534,265636.7285,212181.8187,900327.1613,1104626.312,520476.8009,562248.6975,933386.357,289342.5564,781175.0535,1024015.079,366234.7664,588759.699,250720.0536,543263.4607,869314.3943,372760.2992,878691.7689,179418.6145,356418.9664,605107.2494,193795.5231,369257.7358
9/7/18,847348.6865,711508.3978,978771.8101,297532.6816,795452.9752,898922.7353,378676.1688,1072658.57,1089424.89,685135.4623,184666.2699,873604.3756,604612.4564,1106504.069,634942.6018,1126404.078,955736.866,233441.1237,786704.3409,983902.656,603370.9966,1072155.805,181982.5614,1082849.604,529549.176,266235.4505,557082.6362,542660.2629,191414.2872,180617.0561,657720.5333,1095833.394,934159.5867,1091191.371,1089000.869,204042.5039,819293.115,694921.8959,290818.0533,655553.4574,287745.9329,826361.4181,615950.2614,362936.6488,687921.7567,259663.4608,229172.5626,807305.0701,209680.3087,177229.4426
9/8/18,1026395.866,1033709.771,683004.5843,257405.0314,937458.8864,664893.2738,226113.5682,1075091.69,573639.0613,984530.4895,307685.0741,677269.7094,894374.7589,897220.3755,629874.6678,900868.0518,532030.0553,192541.7227,860621.9084,596936.3458,1071301.375,875623.4482,248136.6303,679875.8078,1076455.383,293914.6626,773862.0934,571516.1937,347745.1307,294561.9039,1124715.661,1142924.003,965375.4096,876284.0789,908892.8412,277700.5873,1071154.468,577054.625,212153.4657,851609.5735,339045.9024,907157.9487,1116209.379,298506.5745,1045752.452,367263.007,377161.4421,952754.8459,222670.85,174222.8538
9/9/18,543046.3866,1100219.991,909779.1988,358001.1837,746847.2684,1057895.038,241872.7153,679946.3143,1119965.498,1025158.373,295140.6101,768209.5139,518558.0095,828090.7562,702693.7534,848398.237,904642.7985,357756.7246,718417.8533,839143.8144,977133.6847,924815.5006,239872.5473,647315.2968,738081.3287,343821.6145,893941.8953,1128812.033,366718.5592,253189.8111,982316.9382,770362.4961,758023.5808,798251.7386,786793.9666,246665.3971,771635.3551,870860.5136,326733.3114,772120.853,229092.4803,718121.5065,695674.0794,348106.649,640578.367,327329.5144,310824.5371,652899.9012,296891.676,267788.0488
9/10/18,929187.3239,837045.9982,994570.3462,260113.5219,1107109.496,541775.19,213730.0868,1048230.12,854956.3687,964712.0205,179703.9958,594549.3997,919826.1969,1013550.784,1129160.522,820210.494,1118358.96,347048.2877,766862.9744,930988.6423,703224.253,870021.7649,336997.7866,779584.4992,789865.4235,187067.4165,797421.2649,637807.3377,186767.2395,194234.1356,601930.9395,1127239.502,851626.161,590571.3326,635768.8059,239531.454,931135.9655,927310.2847,184117.7119,687257.0074,220374.0877,640428.3233,652417.4261,167722.3913,586338.7087,297711.7746,200303.1652,1027425.164,326317.613,284194.8479
9/11/18,673099.6573,782645.8298,535375.9815,202949.0119,589249.4288,1070876.258,296093.016,602699.6727,929656.2342,1118939.978,288911.8193,1106156.373,818533.1856,582674.2183,901747.6458,753454.9739,1109148.595,271177.6811,954656.8987,872843.2371,709041.9901,1120702.114,263321.5596,809696.097,670821.3805,242694.3848,714830.255,947564.4888,250302.5318,194189.8961,1005642.75,816305.4272,1064839.935,604123.4824,616547.5647,158495.5001,747775.4161,819400.6885,320728.8751,1105412.615,293355.8419,742819.0607,884220.754,158004.4479,567275.2572,289873.7126,258492.0179,711582.0783,326228.7734,233151.8299
9/12/18,642798.0772,715146.7034,658400.5854,273192.8602,1137607.785,858400.4978,166886.794,942739.7382,770426.617,678010.2174,198200.5416,809012.8709,759463.109,837964.3218,614803.3393,573713.0063,1045789.784,221055.1979,552349.6272,520411.6976,818312.2952,863542.2635,255948.3487,955585.991,1098994.817,326738.5758,739614.1855,871432.8789,148883.5882,324419.4626,1145105.286,570715.0032,728535.2824,790993.3398,699535.9203,187495.9065,638655.1925,806351.6821,272850.2485,1120606.745,247131.787,1122395.405,1084921.387,214590.9291,730111.8185,290447.88,154108.7263,869705.8078,189747.9919,313538.5085
9/13/18,894429.0935,669163.1913,650638.1364,148630.6565,584408.8841,667682.1754,300296.4628,707238.7826,959157.0017,793489.6353,253943.4237,726732.3016,588821.2506,1096768.721,676994.2954,803230.8027,1089980.026,204242.0266,1064744.037,673359.8062,1073639.579,886948.7086,296558.3356,715717.7084,1028437.534,261917.9109,699677.1601,692930.8597,211463.7424,290211.1221,808989.2553,553964.8928,763695.8462,1126984.076,982087.055,213077.8442,657832.4521,691324.0202,253049.7721,872966.2646,237863.0064,593744.8842,556525.6871,230545.2052,626996.6695,176918.0911,164423.2513,1088631.748,229436.1814,294578.9992
9/14/18,930112.5999,1113160.026,914371.1945,284575.1497,856427.4095,1062599.783,208313.2662,622773.9453,1084172.415,565858.8156,160083.7078,618366.8686,974973.07,785274.8258,1051606.916,1121278.258,960822.3322,253781.9106,1043420.748,570877.9316,691831.0554,692789.8466,180416.0042,767452.5318,1146009.629,214515.8781,566276.074,622101.2233,150735.8349,193352.0848,779297.6743,841837.6493,650774.162,877712.4983,1037552.303,143679.9959,977025.8466,598039.2863,154367.8191,931206.132,278575.4334,640138.4377,618928.8431,286616.5939,617380.6456,227885.326,201917.9706,513374.6426,270771.4573,293613.1292
9/15/18,1047818.303,1118560.316,535783.7559,295725.868,672779.0904,542016.4843,144483.5357,659925.0162,981153.9953,611887.8206,179194.5985,656389.7122,593235.2796,593999.1008,642742.0045,620752.3789,749827.437,199572.9856,886058.0057,926658.8735,686575.7083,1088121.577,249198.5054,935579.8824,773875.8471,167053.3578,1103112.764,1066972.249,193404.9351,277258.0557,890280.0876,589446.5524,611594.6478,610887.5795,534658.0689,166872.1431,1120757.771,1046615.648,286884.7281,1073376.181,141530.9908,779501.5237,1079064.051,159195.9312,518759.7807,208989.5899,178907.1463,996014.8242,162679.6929,174393.508
9/16/18,682574.668,1117381.201,739666.782,238712.2965,646345.4724,838068.3057,249578.2912,807418.198,629445.2049,523055.0519,165819.0864,739839.6478,1039104.128,733564.7137,943169.3144,1127926.128,787504.7757,202659.6885,1001825.496,874728.929,669413.5917,786816.9021,274552.1284,669308.7386,559043.8223,230149.6205,813403.2088,698662.5985,142237.414,188864.9976,605712.9031,1053832.106,1099551.615,873053.9255,988537.9155,256660.7164,1145368.193,1001338.864,149721.3319,1100625.196,140819.6878,816890.7905,763609.999,165735.2701,597492.6525,226423.9185,178815.4585,946192.3689,189862.4144,178199.5745
9/17/18,573514.2956,521610.2338,937601.5621,261097.7608,681524.1729,1093525.872,271194.0213,650231.6845,1100772.595,773822.457,168309.8466,552823.0339,630462.2981,827293.3442,968189.627,530449.7029,1056796.14,127417.5653,969762.2335,811276.7138,784011.8663,1066500.316,240879.4039,1017402.121,668473.1261,167282.482,615383.9417,1125649.59,272710.017,210696.6498,549543.4957,685067.2228,727281.2024,1116438.469,1056129.993,174865.8337,1136641.474,962594.3295,237392.0716,771889.3073,241073.993,890614.5971,867216.8048,250041.3866,640508.8428,192802.6522,245151.4767,1060266.19,136331.6368,143236.5748
9/18/18,535540.8747,921617.011,860337.3127,203167.0415,781802.2824,827436.7001,146141.4844,703376.3371,874866.2771,779311.6169,202165.0679,1101348.55,890762.0715,1064218.185,1086733.247,618767.5394,807087.1647,229212.9331,1136279.948,1088730.518,869495.2327,988419.0065,179869.7445,910367.9249,848815.2687,224127.7268,576422.0684,526351.631,166635.454,206425.2396,1047676.987,1085709.39,892642.3979,718244.9119,768431.1978,167766.7252,630668.8303,583767.1835,212040.6632,543367.9736,120543.6761,520416.9119,517816.8214,121203.3997,614306.166,211409.9834,147557.066,791701.3528,139491.8627,148069.0507
9/19/18,621009.1271,1016300.843,870110.6728,220587.0564,691006.8161,694411.3467,233661.9341,1004445.99,1012696.506,808531.4916,178261.1315,1012851.915,851438.6725,591056.4148,555305.0845,854895.5729,1082788.053,172270.6624,649314.6078,623166.2278,517709.6634,712239.1573,134867.0865,1002700.631,627301.0644,132200.722,1087076.561,586706.8468,201766.5926,189781.6393,870340.8582,957869.3309,799248.5414,923596.7117,1090030.733,113846.757,988900.348,737998.7687,144151.344,517657.1047,136851.3712,560325.3719,743917.9582,244016.6228,870790.5738,192712.089,126162.7875,717454.1501,244211.53,129488.7292
9/20/18,936790.3964,648481.4891,948160.9986,224976.9468,923742.3724,978122.9305,107955.9215,867538.1651,1140274.036,1037514.859,189655.3095,692923.8317,746813.9421,690810.6749,977642.7225,988909.5297,994381.1952,238873.3463,665404.9943,902459.0972,678154.5934,801761.8779,128710.5001,593949.6782,624473.0177,186751.3942,729339.7224,533911.1753,153135.5853,201527.718,790793.7979,958246.953,958221.9772,996485.6237,569026.964,178082.2661,604396.7048,1100418.966,158053.4779,871215.0869,183319.3687,706595.5329,857083.4305,163337.0151,651918.8925,237355.1606,230319.8524,756605.7034,143264.6964,139389.9554
9/21/18,611977.7864,1049121.239,912951.6168,121744.0932,925832.4049,1087695.817,110198.7661,690002.2297,684618.1496,694076.7238,160928.5874,967385.6783,699506.7503,802475.3319,812660.1314,736101.2879,905689.5907,107513.8107,704933.4896,755473.8953,649624.9728,790234.544,203615.6714,564646.5257,1036541.634,195717.4311,1001668.991,1028185.471,219434.702,207780.3278,886501.449,700916.6174,1086150.756,1039314.099,1141712.733,118453.6049,867472.0038,952005.194,124506.2355,848068.7529,198831.5773,583864.5929,581833.0892,152090.7883,776760.7978,186697.3352,119831.1281,838026.1378,189566.182,127049.4976
9/22/18,1007441.008,597022.8732,779538.4395,152548.7091,1040786.764,948440.4934,202369.4108,522703.2747,944227.5176,1038314.235,174695.3441,746238.743,1072372.803,951804.5563,1077605.933,734366.5843,512601.224,146720.795,1012320.471,999094.2159,938135.8402,1066339.579,123051.7833,698528.6889,1110725.811,188593.1918,963125.4715,895647.3912,199630.0142,190970.4877,952982.9532,1002375.001,660082.5413,644876.0564,1082945.54,206618.671,1040125.378,926900.0921,107610.689,539322.5738,170165.4734,546534.1194,1138082.74,131258.3501,704952.6843,212661.9014,160336.3165,629532.6013,134801.2703,101544.6792
